"date","Tamil Nadu/Airport Quarantine","Tamil Nadu/Airport quarantine","Tamil Nadu/Ariyalur","Tamil Nadu/CHENNAI","Tamil Nadu/Chengalpattu","Tamil Nadu/Chennai","Tamil Nadu/Coimbatore","Tamil Nadu/Cuddalore","Tamil Nadu/Dharmapuri","Tamil Nadu/Dindigul","Tamil Nadu/Erode","Tamil Nadu/KARUR","Tamil Nadu/Kallakurichi","Tamil Nadu/Kancheepuram","Tamil Nadu/Kanyakumari","Tamil Nadu/Karur","Tamil Nadu/Krishnagiri","Tamil Nadu/MADURAI","Tamil Nadu/Madurai","Tamil Nadu/Nagapattinam","Tamil Nadu/Namakkal","Tamil Nadu/Nilgiris","Tamil Nadu/Other State","Tamil Nadu/Perambalur","Tamil Nadu/Pudukkottai","Tamil Nadu/Railway Quarantine","Tamil Nadu/Ramanathapuram","Tamil Nadu/Ranipet","Tamil Nadu/Salem","Tamil Nadu/Sivaganga","Tamil Nadu/TENKASI","Tamil Nadu/Tenkasi","Tamil Nadu/Thanjavur","Tamil Nadu/Theni","Tamil Nadu/Thiruvallur","Tamil Nadu/Thiruvarur","Tamil Nadu/Thoothukkudi","Tamil Nadu/Tiruchirappalli","Tamil Nadu/Tirunelveli","Tamil Nadu/Tirupathur","Tamil Nadu/Tiruppur","Tamil Nadu/Tiruvannamalai","Tamil Nadu/Vellore","Tamil Nadu/Viluppuram","Tamil Nadu/Virudhunagar","Tamil Nadu/chengalpattu","Tamil Nadu/chennai"
"2021-01-11","   .10 %","","   .02 %","","   .11 %","   .08 %","   .14 %","   .02 %","   .10 %","   .09 %","   .19 %","","   .01 %","   .09 %","   .12 %","   .18 %","   .09 %","","   .09 %","   .09 %","   .13 %","   .14 %","","   .00 %","   .04 %","","   .02 %","   .04 %","   .11 %","   .05 %","","   .02 %","   .13 %","   .01 %","   .10 %","   .06 %","   .04 %","   .15 %","   .07 %","   .05 %","   .16 %","   .04 %","   .10 %","   .01 %","   .04 %","",""
"2021-01-12","   .10 %","","   .07 %","","   .09 %","   .09 %","   .12 %","   .02 %","   .08 %","   .07 %","   .16 %","","   .02 %","   .07 %","   .13 %","   .18 %","   .12 %","","   .05 %","   .08 %","   .14 %","   .18 %","","","   .05 %","","   .10 %","   .03 %","   .10 %","   .09 %","","   .04 %","   .14 %","   .02 %","   .09 %","   .05 %","   .04 %","   .13 %","   .06 %","   .07 %","   .14 %","   .03 %","   .11 %","   .03 %","   .04 %","",""
"2021-01-13","   .05 %","","   .00 %","","   .12 %","   .09 %","   .14 %","   .04 %","   .06 %","   .08 %","   .12 %","","   .04 %","   .05 %","   .05 %","   .10 %","   .17 %","","   .07 %","   .11 %","   .15 %","   .09 %","","","   .04 %","","   .08 %","   .03 %","   .10 %","   .08 %","","   .05 %","   .14 %","   .06 %","   .05 %","   .05 %","   .03 %","   .13 %","   .09 %","   .05 %","   .15 %","   .03 %","   .12 %","   .02 %","   .04 %","",""
"2021-01-14","   .05 %","","   .00 %","","   .10 %","   .09 %","   .15 %","   .03 %","   .08 %","   .08 %","   .09 %","","   .05 %","   .05 %","   .11 %","   .12 %","   .16 %","","   .06 %","   .09 %","   .14 %","   .16 %","","   .00 %","   .03 %","","   .05 %","   .04 %","   .08 %","   .11 %","","   .06 %","   .12 %","   .04 %","   .06 %","   .07 %","   .03 %","   .10 %","   .05 %","   .07 %","   .15 %","   .03 %","   .13 %","   .07 %","   .02 %","",""
"2021-01-15","   .00 %","","   .00 %","","   .05 %","   .08 %","   .13 %","   .06 %","   .10 %","   .09 %","   .12 %","","   .04 %","   .08 %","   .06 %","   .20 %","   .09 %","","   .07 %","   .06 %","   .11 %","   .07 %","","   .04 %","   .04 %","","   .05 %","   .03 %","   .08 %","   .06 %","","   .05 %","   .16 %","   .04 %","   .05 %","   .07 %","   .04 %","   .14 %","   .05 %","   .05 %","   .17 %","   .05 %","   .09 %","   .03 %","   .06 %","",""
"2021-01-16","   .10 %","","   .00 %","","   .09 %","   .07 %","   .16 %","   .02 %","   .11 %","   .11 %","   .11 %","","   .05 %","   .06 %","   .07 %","   .14 %","   .04 %","","   .07 %","   .08 %","   .11 %","   .10 %","","","   .04 %","","   .11 %","   .04 %","   .07 %","   .09 %","","   .06 %","   .11 %","   .04 %","   .06 %","   .03 %","   .04 %","   .09 %","   .09 %","   .08 %","   .09 %","   .06 %","   .06 %","   .04 %","   .07 %","",""
"2021-01-17","","","   .04 %","","   .11 %","   .07 %","   .13 %","   .02 %","   .02 %","   .12 %","   .11 %","","   .03 %","   .05 %","   .08 %","   .14 %","   .05 %","","   .06 %","   .09 %","   .10 %","   .08 %","","","   .05 %","","   .03 %","   .03 %","   .08 %","   .05 %","","   .01 %","   .13 %","   .04 %","   .07 %","   .07 %","   .02 %","   .12 %","   .07 %","   .03 %","   .13 %","   .02 %","   .09 %","   .03 %","   .06 %","",""
"2021-01-18","","","   .02 %","","   .09 %","   .07 %","   .14 %","   .03 %","   .08 %","   .05 %","   .06 %","","   .01 %","   .04 %","   .05 %","   .16 %","   .03 %","","   .07 %","   .10 %","   .06 %","   .05 %","","","   .04 %","","   .10 %","   .02 %","   .08 %","   .02 %","","   .06 %","   .12 %","   .02 %","   .07 %","   .13 %","   .04 %","   .06 %","   .09 %","   .03 %","   .14 %","   .03 %","   .07 %","   .01 %","   .02 %","",""
"2021-01-19","   .00 %","","   .04 %","","   .11 %","   .07 %","   .11 %","   .02 %","   .02 %","   .04 %","   .17 %","","   .00 %","   .02 %","   .07 %","   .12 %","   .08 %","","   .04 %","   .14 %","   .08 %","   .10 %","","   .04 %","   .06 %","","   .03 %","   .03 %","   .06 %","   .06 %","","   .02 %","   .08 %","   .04 %","   .09 %","   .04 %","   .03 %","   .11 %","   .08 %","   .01 %","   .13 %","   .03 %","   .06 %","   .03 %","   .02 %","",""
"2021-01-20","   .05 %","","   .02 %","","   .10 %","   .07 %","   .11 %","   .00 %","   .05 %","   .06 %","   .19 %","","   .00 %","   .04 %","   .04 %","   .14 %","   .05 %","","   .05 %","   .04 %","   .14 %","   .10 %","","  -.04 %","   .04 %","","   .00 %","   .05 %","   .06 %","   .03 %","","   .11 %","   .12 %","   .06 %","   .06 %","   .10 %","   .04 %","   .09 %","   .04 %","   .03 %","   .14 %","   .01 %","   .09 %","   .04 %","   .06 %","",""
"2021-01-21","","","   .02 %","","   .16 %","   .08 %","   .12 %","   .01 %","   .10 %","   .06 %","   .13 %","","   .01 %","   .06 %","   .09 %","   .14 %","   .04 %","","   .11 %","   .15 %","   .07 %","   .08 %","","","   .03 %","","   .10 %","   .03 %","   .09 %","   .06 %","","   .05 %","   .04 %","   .03 %","   .03 %","   .06 %","   .05 %","   .09 %","   .01 %","   .00 %","   .20 %","   .02 %","   .06 %","   .07 %","   .04 %","",""
"2021-01-22","   .05 %","","   .11 %","","   .12 %","   .07 %","   .11 %","   .02 %","   .06 %","   .13 %","   .07 %","","   .04 %","   .05 %","   .09 %","   .10 %","   .08 %","","   .15 %","   .13 %","   .11 %","   .03 %","","","   .02 %","","   .02 %","   .02 %","   .04 %","   .08 %","","   .16 %","   .04 %","   .04 %","   .08 %","   .07 %","   .02 %","   .09 %","   .01 %","   .04 %","   .18 %","   .04 %","   .07 %","   .04 %","   .02 %","",""
"2021-01-23","","","   .04 %","","   .09 %","   .07 %","   .09 %","   .01 %","   .16 %","   .16 %","   .20 %","","   .03 %","   .06 %","   .05 %","   .04 %","   .09 %","","   .05 %","   .19 %","   .06 %","   .13 %","","   .09 %","   .02 %","","   .02 %","   .08 %","   .05 %","   .06 %","","   .11 %","   .05 %","   .04 %","   .05 %","   .25 %","   .05 %","   .05 %","   .05 %","   .04 %","   .18 %","   .03 %","   .04 %","   .04 %","   .02 %","",""
"2021-01-24","   .00 %","","   .02 %","","   .10 %","   .08 %","   .11 %","   .02 %","   .03 %","   .04 %","   .22 %","","  -.02 %","   .04 %","   .11 %","   .06 %","   .07 %","","   .05 %","   .10 %","   .12 %","   .12 %","","  -.04 %","   .03 %","","   .02 %","   .06 %","   .06 %","   .08 %","","   .02 %","   .08 %","   .01 %","   .05 %","   .04 %","   .06 %","   .12 %","   .04 %","   .05 %","   .22 %","   .01 %","   .09 %","   .02 %","   .03 %","",""
"2021-01-25","   .05 %","","   .02 %","","   .08 %","   .07 %","   .11 %","   .04 %","   .05 %","   .08 %","   .17 %","","  -.01 %","   .06 %","   .10 %","   .08 %","   .05 %","","   .06 %","   .06 %","   .19 %","   .08 %","","   .00 %","   .04 %","","   .05 %","   .04 %","   .04 %","   .11 %","","   .07 %","   .04 %","   .01 %","   .06 %","   .08 %","   .03 %","   .08 %","   .03 %","   .07 %","   .20 %","   .03 %","   .02 %","   .08 %","   .01 %","",""
"2021-01-26","","","   .02 %","","   .08 %","   .08 %","   .09 %","   .02 %","   .02 %","   .11 %","   .15 %","","   .00 %","   .04 %","   .10 %","   .00 %","   .07 %","","   .03 %","   .19 %","   .07 %","   .13 %","","","   .05 %","","   .03 %","   .04 %","   .08 %","   .03 %","","   .06 %","   .05 %","   .04 %","   .04 %","   .08 %","   .03 %","   .10 %","   .05 %","   .04 %","   .09 %","   .01 %","   .06 %","   .01 %","   .01 %","",""
"2021-01-27","   .10 %","","   .09 %","","   .06 %","   .07 %","   .10 %","   .03 %","   .08 %","   .09 %","   .14 %","","   .01 %","   .07 %","   .04 %","   .08 %","   .05 %","","   .06 %","   .09 %","   .13 %","   .06 %","","","   .01 %","","   .05 %","   .03 %","   .05 %","   .08 %","","   .08 %","   .02 %","   .02 %","   .07 %","   .07 %","   .03 %","   .11 %","   .05 %","   .01 %","   .14 %","   .03 %","   .08 %","   .05 %","   .01 %","",""
"2021-01-28","   .00 %","","   .00 %","","   .09 %","   .07 %","   .10 %","   .02 %","   .05 %","   .14 %","   .15 %","","  -.01 %","   .04 %","   .07 %","   .04 %","   .04 %","","   .06 %","   .10 %","   .10 %","   .13 %","","   .09 %","   .04 %","","   .02 %","   .03 %","   .05 %","  -.02 %","","   .05 %","   .04 %","   .02 %","   .03 %","   .05 %","   .05 %","   .13 %","   .07 %","   .04 %","   .15 %","   .02 %","   .02 %","   .02 %","   .02 %","",""
"2021-01-29","   .10 %","","   .09 %","","   .10 %","   .07 %","   .11 %","   .04 %","   .03 %","   .02 %","   .15 %","","   .03 %","   .05 %","   .06 %","   .16 %","   .12 %","","   .04 %","   .10 %","   .05 %","   .15 %","","   .04 %","   .05 %","","   .00 %","   .02 %","   .07 %","   .03 %","","   .01 %","   .04 %","   .01 %","   .07 %","   .02 %","   .01 %","   .06 %","   .05 %","   .01 %","   .13 %","   .01 %","   .09 %","   .01 %","   .02 %","",""
"2021-01-30","","","   .02 %","","   .09 %","   .07 %","   .09 %","   .02 %","   .02 %","   .07 %","   .13 %","","   .00 %","   .04 %","   .09 %","   .10 %","   .04 %","","   .08 %","   .09 %","   .10 %","   .05 %","","  -.04 %","   .06 %","","   .00 %","   .03 %","   .06 %","   .06 %","","   .02 %","   .08 %","   .02 %","   .03 %","   .03 %","   .01 %","   .09 %","   .04 %","   .05 %","   .13 %","   .03 %","   .06 %","   .03 %","   .06 %","",""
"2021-01-31","","","   .09 %","","   .08 %","   .06 %","   .10 %","   .04 %","   .03 %","   .12 %","   .13 %","","   .03 %","   .06 %","   .06 %","   .00 %","   .07 %","","   .05 %","   .04 %","   .23 %","   .08 %","","   .13 %","   .05 %","","   .02 %","   .05 %","   .05 %","   .00 %","","   .05 %","   .06 %","   .02 %","   .05 %","   .08 %","   .01 %","   .08 %","   .04 %","   .00 %","   .13 %","   .02 %","   .09 %","   .03 %","   .02 %","",""
"2021-02-01","","","   .09 %","","   .08 %","   .06 %","   .12 %","   .02 %","   .08 %","   .14 %","   .17 %","","   .03 %","   .01 %","   .08 %","   .08 %","   .07 %","","   .04 %","   .04 %","   .08 %","   .01 %","","   .04 %","   .07 %","","   .03 %","   .02 %","   .03 %","   .05 %","","   .11 %","   .13 %","   .02 %","   .04 %","   .09 %","   .01 %","   .06 %","   .03 %","   .12 %","   .16 %","   .03 %","   .04 %","   .05 %","   .03 %","",""
"2021-02-02","   .00 %","","   .09 %","","   .06 %","   .06 %","   .11 %","   .01 %","   .09 %","   .06 %","   .19 %","","   .03 %","   .06 %","   .06 %","   .12 %","   .07 %","","   .07 %","   .06 %","   .12 %","   .06 %","","   .00 %","   .04 %","","   .03 %","   .04 %","   .05 %","   .08 %","","   .02 %","   .10 %","   .02 %","   .07 %","   .05 %","   .02 %","   .09 %","   .09 %","   .04 %","   .14 %","   .02 %","   .04 %","   .03 %","   .02 %","",""
"2021-02-03","","","  -.02 %","","   .07 %","   .07 %","   .15 %","   .02 %","   .02 %","   .03 %","   .13 %","","   .00 %","   .02 %","   .09 %","   .14 %","   .03 %","","   .04 %","   .12 %","   .05 %","   .10 %","","   .09 %","   .02 %","","   .02 %","   .02 %","   .04 %","   .11 %","","   .05 %","   .19 %","   .03 %","   .08 %","   .04 %","   .02 %","   .06 %","   .07 %","   .03 %","   .13 %","   .02 %","   .05 %","   .01 %","   .01 %","",""
"2021-02-04","   .05 %","","   .09 %","","   .06 %","   .06 %","   .11 %","   .11 %","   .05 %","   .06 %","   .16 %","","   .01 %","   .04 %","   .08 %","   .10 %","   .04 %","","   .06 %","   .04 %","   .09 %","   .06 %","","   .00 %","   .01 %","","   .03 %","   .04 %","   .04 %","   .08 %","","   .04 %","   .03 %","   .02 %","   .05 %","   .09 %","   .01 %","   .09 %","   .01 %","   .04 %","   .11 %","   .09 %","   .04 %","","   .00 %","",""
"2021-02-05","   .05 %","","   .06 %","","   .09 %","   .07 %","   .10 %","   .02 %","   .02 %","   .08 %","   .17 %","","   .00 %","   .05 %","   .01 %","   .02 %","   .00 %","","   .04 %","   .10 %","   .02 %","   .06 %","","","   .01 %","","   .02 %","   .02 %","   .03 %","   .00 %","","   .01 %","   .12 %","   .04 %","   .08 %","   .07 %","   .01 %","   .14 %","   .04 %","   .07 %","   .08 %","   .02 %","   .03 %","   .01 %","   .06 %","",""
"2021-02-06","   .00 %","","   .06 %","","   .09 %","   .07 %","   .13 %","   .03 %","   .03 %","   .02 %","   .11 %","","   .04 %","   .02 %","   .07 %","   .12 %","   .03 %","","   .10 %","   .12 %","   .02 %","   .09 %","","   .00 %","   .03 %","","   .05 %","   .01 %","   .03 %","   .06 %","","   .01 %","   .02 %","   .03 %","   .03 %","   .04 %","   .03 %","   .06 %","   .06 %","   .01 %","   .11 %","   .02 %","   .05 %","   .03 %","   .04 %","",""
"2021-02-07","   .05 %","","   .00 %","","   .06 %","   .07 %","   .09 %","   .06 %","   .02 %","   .10 %","   .16 %","","   .03 %","   .02 %","   .05 %","   .04 %","   .06 %","","   .04 %","   .02 %","   .08 %","   .06 %","","   .04 %","   .00 %","","   .02 %","   .01 %","   .04 %","   .00 %","","   .11 %","   .17 %","   .02 %","   .05 %","   .06 %","   .01 %","   .11 %","   .05 %","   .05 %","   .08 %","   .01 %","   .07 %","   .02 %","   .02 %","",""
"2021-02-08","   .05 %","","   .02 %","","   .09 %","   .07 %","   .10 %","   .05 %","   .02 %","   .04 %","   .13 %","","   .01 %","   .01 %","   .10 %","   .02 %","   .05 %","","   .02 %","   .06 %","   .11 %","   .04 %","","   .04 %","   .02 %","","   .03 %","   .03 %","   .04 %","  -.02 %","","   .00 %","   .08 %","   .02 %","   .04 %","   .04 %","   .01 %","   .13 %","   .04 %","   .03 %","   .13 %","   .01 %","   .06 %","   .03 %","   .04 %","",""
"2021-02-09","   .00 %","","   .02 %","","   .07 %","   .06 %","   .10 %","   .00 %","   .13 %","   .06 %","   .18 %","","   .04 %","   .05 %","   .07 %","   .12 %","   .01 %","","   .02 %","   .11 %","   .09 %","   .09 %","","","   .04 %","","   .00 %","   .02 %","   .05 %","  -.02 %","","   .07 %","   .07 %","   .02 %","   .08 %","   .02 %","   .03 %","   .08 %","   .05 %","   .04 %","   .05 %","   .03 %","   .02 %","   .03 %","   .01 %","",""
"2021-02-10","","","   .00 %","","   .07 %","   .07 %","   .12 %","   .02 %","   .14 %","   .07 %","   .07 %","","   .01 %","   .01 %","   .04 %","   .14 %","   .01 %","","   .00 %","   .10 %","   .04 %","   .06 %","","   .13 %","   .06 %","","   .02 %","   .01 %","   .04 %","   .15 %","","   .11 %","   .06 %","   .02 %","   .04 %","   .06 %","   .02 %","   .06 %","   .06 %","   .05 %","   .11 %","   .03 %","   .03 %","   .02 %","   .04 %","",""
"2021-02-11","   .21 %","","   .00 %","","   .08 %","   .07 %","   .09 %","   .06 %","   .03 %","   .07 %","   .13 %","","   .01 %","   .01 %","   .03 %","   .08 %","   .01 %","","   .06 %","   .09 %","   .05 %","   .08 %","","   .04 %","   .08 %","","   .02 %","   .04 %","   .04 %","   .06 %","","   .04 %","   .11 %","   .02 %","   .05 %","   .06 %","   .02 %","   .10 %","  -.01 %","   .03 %","   .08 %","   .03 %","   .06 %","   .01 %","   .02 %","",""
"2021-02-12","","","   .00 %","","   .10 %","   .06 %","   .09 %","   .05 %","   .00 %","   .09 %","   .08 %","","   .02 %","   .05 %","   .06 %","   .12 %","   .01 %","","   .06 %","   .14 %","   .04 %","   .06 %","","   .09 %","   .04 %","","   .02 %","   .06 %","   .03 %","   .06 %","","   .16 %","   .10 %","   .02 %","   .05 %","   .07 %","   .01 %","   .12 %","   .07 %","   .01 %","   .09 %","   .02 %","   .08 %","   .02 %","   .01 %","",""
"2021-02-13","","","   .02 %","","   .10 %","   .07 %","   .08 %","   .05 %","   .05 %","   .07 %","   .08 %","","   .03 %","   .02 %","   .06 %","   .10 %","   .04 %","","   .09 %","   .10 %","   .04 %","   .03 %","","   .04 %","   .04 %","","   .05 %","   .06 %","   .03 %","   .11 %","","   .07 %","   .07 %","   .04 %","   .04 %","   .06 %","   .02 %","   .11 %","   .05 %","   .01 %","   .09 %","   .03 %","   .04 %","   .02 %","   .02 %","",""
"2021-02-14","","","   .00 %","","   .09 %","   .06 %","   .09 %","   .04 %","   .03 %","   .10 %","   .09 %","","   .01 %","   .04 %","   .05 %","   .17 %","   .10 %","","   .10 %","   .10 %","   .04 %","   .04 %","","   .00 %","   .01 %","","   .02 %","   .04 %","   .03 %","   .09 %","","   .06 %","   .06 %","   .02 %","   .05 %","   .05 %","   .05 %","   .10 %","   .03 %","   .03 %","   .11 %","   .03 %","   .04 %","   .03 %","   .02 %","",""
"2021-02-15","","","   .06 %","","   .08 %","   .07 %","   .09 %","   .03 %","   .03 %","   .08 %","   .08 %","","   .02 %","   .08 %","   .07 %","   .10 %","   .06 %","","  -.00 %","   .05 %","   .09 %","   .06 %","","   .04 %","   .04 %","","   .09 %","   .03 %","   .03 %","   .11 %","","   .02 %","   .07 %","   .02 %","   .03 %","   .07 %","   .04 %","   .04 %","   .01 %","   .03 %","   .13 %","   .01 %","   .04 %","   .03 %","   .01 %","",""
"2021-02-16","","","   .06 %","","   .09 %","   .06 %","   .08 %","   .04 %","   .05 %","   .10 %","   .11 %","","   .02 %","   .03 %","   .07 %","   .08 %","   .05 %","","   .05 %","   .06 %","   .05 %","   .05 %","","","   .03 %","","   .05 %","   .00 %","   .04 %","   .06 %","","   .00 %","   .06 %","   .01 %","   .08 %","   .05 %","   .02 %","   .08 %","   .07 %","   .03 %","   .07 %","   .04 %","   .03 %","   .02 %","   .02 %","",""
"2021-02-17","   .05 %","","   .02 %","","   .08 %","   .07 %","   .07 %","   .03 %","   .06 %","   .08 %","   .14 %","","   .00 %","   .08 %","   .06 %","   .06 %","   .04 %","","   .03 %","   .05 %","   .06 %","   .04 %","","   .09 %","   .01 %","","   .02 %","   .03 %","   .04 %","   .15 %","","   .07 %","   .07 %","   .01 %","   .04 %","   .04 %","   .01 %","   .07 %","   .00 %","   .04 %","   .07 %","   .04 %","   .03 %","   .02 %","   .02 %","",""
"2021-02-18","   .10 %","","   .00 %","","   .19 %","   .07 %","   .08 %","   .02 %","   .06 %","   .04 %","   .12 %","","   .00 %","  -.09 %","   .05 %","   .06 %","   .03 %","","   .01 %","   .02 %","   .04 %","   .11 %","","   .00 %","   .04 %","","   .06 %","   .02 %","   .03 %","   .12 %","","   .02 %","   .04 %","   .01 %","   .06 %","   .05 %","   .02 %","   .06 %","   .04 %","   .03 %","   .08 %","   .05 %","   .05 %","   .01 %","   .02 %","",""
"2021-02-19","","","   .06 %","","   .09 %","   .06 %","   .09 %","   .03 %","   .05 %","   .03 %","   .12 %","","   .00 %","   .06 %","   .06 %","   .06 %","   .03 %","","   .03 %","   .04 %","   .04 %","   .14 %","","   .00 %","   .01 %","","   .05 %","   .01 %","   .04 %","   .02 %","","   .04 %","   .07 %","   .01 %","   .07 %","   .09 %","   .01 %","   .08 %","   .03 %","   .01 %","   .09 %","   .03 %","   .03 %","   .02 %","   .02 %","",""
"2021-02-20","","","   .04 %","","   .10 %","   .05 %","   .09 %","   .02 %","   .02 %","   .05 %","   .09 %","","   .01 %","   .08 %","   .05 %","   .04 %","   .05 %","","   .02 %","   .02 %","   .03 %","   .13 %","","","   .02 %","","   .05 %","   .01 %","   .05 %","   .14 %","","   .02 %","   .09 %","   .01 %","   .08 %","   .07 %","   .01 %","   .05 %","   .03 %","   .03 %","   .10 %","   .02 %","   .02 %","   .00 %","   .02 %","",""
"2021-02-21","","","   .06 %","","   .08 %","   .07 %","   .09 %","   .01 %","   .02 %","   .05 %","   .10 %","","   .01 %","   .06 %","   .08 %","   .04 %","   .03 %","","   .03 %","   .05 %","   .04 %","   .10 %","","   .00 %","   .02 %","","   .03 %","   .01 %","   .05 %","   .11 %","","   .01 %","   .10 %","   .01 %","   .07 %","   .04 %","   .01 %","   .05 %","   .04 %","   .03 %","   .08 %","   .01 %","   .03 %","   .01 %","   .02 %","",""
"2021-02-22","","","   .06 %","","   .10 %","   .06 %","   .08 %","   .04 %","   .05 %","   .07 %","   .10 %","","   .00 %","   .02 %","   .06 %","   .02 %","   .06 %","","   .03 %","   .06 %","   .05 %","   .06 %","","   .04 %","   .03 %","","   .09 %","   .03 %","   .04 %","   .12 %","","   .06 %","   .09 %","   .02 %","   .05 %","   .05 %","   .02 %","   .02 %","   .01 %","   .01 %","   .08 %","   .02 %","   .06 %","   .03 %","   .01 %","",""
"2021-02-23","   .05 %","","   .04 %","","   .09 %","   .07 %","   .08 %","   .02 %","   .03 %","   .09 %","   .09 %","","   .00 %","   .03 %","   .07 %","   .06 %","   .05 %","","   .03 %","   .05 %","   .05 %","   .05 %","","","   .03 %","","   .05 %","   .01 %","   .04 %","   .08 %","","   .05 %","   .09 %","   .01 %","   .02 %","   .05 %","   .01 %","   .06 %","   .07 %","   .03 %","   .07 %","   .03 %","   .04 %","   .02 %","   .01 %","",""
"2021-02-24","","","   .06 %","","   .06 %","   .08 %","   .09 %","   .03 %","   .02 %","   .10 %","   .08 %","","   .00 %","   .05 %","   .04 %","   .06 %","   .08 %","","   .03 %","   .07 %","   .05 %","   .05 %","","   .04 %","   .04 %","","   .03 %","   .05 %","   .03 %","   .03 %","","   .06 %","   .09 %","   .02 %","   .04 %","   .03 %","   .04 %","   .02 %","   .02 %","   .01 %","   .09 %","   .02 %","   .03 %","   .01 %","   .03 %","",""
"2021-02-25","   .05 %","","   .02 %","","   .09 %","   .07 %","   .08 %","   .04 %","   .02 %","   .11 %","   .09 %","","   .00 %","   .04 %","   .04 %","   .06 %","   .06 %","","   .04 %","   .05 %","   .04 %","   .01 %","","","   .03 %","","   .02 %","   .01 %","   .03 %","   .05 %","","   .13 %","   .08 %","   .01 %","   .08 %","   .04 %","   .01 %","   .06 %","   .07 %","   .01 %","   .10 %","   .01 %","   .03 %","   .01 %","   .02 %","",""
"2021-02-26","   .05 %","","   .04 %","","   .12 %","   .07 %","   .08 %","   .03 %","   .02 %","   .11 %","   .05 %","","   .02 %","   .02 %","   .01 %","   .02 %","   .04 %","","   .02 %","   .10 %","   .04 %","   .05 %","","","   .01 %","","   .03 %","   .09 %","   .04 %","   .00 %","","   .12 %","   .13 %","   .01 %","   .05 %","   .03 %","   .01 %","   .08 %","   .01 %","   .01 %","   .11 %","   .10 %","   .01 %","   .01 %","   .03 %","",""
"2021-02-27","   .05 %","","   .02 %","","   .08 %","   .08 %","   .08 %","   .02 %","   .00 %","   .12 %","   .04 %","","","   .06 %","   .01 %","   .08 %","   .05 %","","   .04 %","   .05 %","   .04 %","   .03 %","","   .04 %","   .02 %","","   .03 %","   .03 %","   .04 %","   .08 %","","   .04 %","   .17 %","   .01 %","   .09 %","   .04 %","   .01 %","   .09 %","   .03 %","   .00 %","   .08 %","   .01 %","   .05 %","   .02 %","   .02 %","",""
"2021-02-28","","","   .04 %","","   .09 %","   .08 %","   .08 %","   .04 %","   .03 %","   .09 %","   .08 %","","","   .07 %","   .03 %","   .02 %","   .04 %","","   .04 %","   .05 %","   .02 %","   .08 %","","","   .03 %","","   .02 %","   .01 %","   .04 %","   .11 %","","   .02 %","   .09 %","   .01 %","   .07 %","   .06 %","   .01 %","   .07 %","   .03 %","   .01 %","   .06 %","   .01 %","   .04 %","   .03 %","   .01 %","",""
"2021-03-01","","","   .04 %","","   .11 %","   .08 %","   .08 %","   .04 %","   .03 %","   .08 %","   .07 %","","   .00 %","   .02 %","   .07 %","   .06 %","   .05 %","","   .04 %","   .07 %","   .04 %","   .09 %","","   .00 %","   .04 %","","   .05 %","   .01 %","   .03 %","   .08 %","","   .04 %","   .07 %","   .04 %","   .02 %","   .05 %","   .02 %","   .00 %","   .03 %","   .04 %","   .08 %","   .02 %","   .05 %","   .02 %","   .02 %","",""
"2021-03-02","","","   .02 %","","   .06 %","   .07 %","   .07 %","   .04 %","   .03 %","   .05 %","   .09 %","","   .01 %","   .06 %","   .05 %","   .04 %","   .04 %","","   .07 %","   .05 %","   .03 %","   .08 %","","   .04 %","   .04 %","","   .03 %","   .02 %","   .03 %","   .08 %","","   .07 %","   .11 %","   .02 %","   .05 %","   .05 %","   .01 %","   .08 %","   .04 %","   .00 %","   .09 %","   .01 %","   .03 %","   .03 %","   .01 %","",""
"2021-03-03","","","   .06 %","","   .12 %","   .08 %","   .08 %","   .05 %","   .02 %","   .05 %","   .08 %","","","   .02 %","   .05 %","   .06 %","   .05 %","","   .03 %","   .06 %","   .04 %","   .06 %","","   .04 %","   .02 %","","   .05 %","   .01 %","   .02 %","   .08 %","","   .05 %","   .10 %","   .02 %","   .03 %","   .07 %","   .01 %","   .06 %","   .03 %","   .04 %","   .11 %","   .03 %","   .04 %","   .01 %","   .02 %","",""
