"date","Rajasthan/Ajmer","Rajasthan/Alwar","Rajasthan/BSF Camp","Rajasthan/Banswara","Rajasthan/Baran","Rajasthan/Barmer","Rajasthan/Bharatpur","Rajasthan/Bhilwara","Rajasthan/Bikaner","Rajasthan/Bundi","Rajasthan/Chittorgarh","Rajasthan/Churu","Rajasthan/Dausa","Rajasthan/Dholpur","Rajasthan/Dungarpur","Rajasthan/Evacuees","Rajasthan/Ganganagar","Rajasthan/Hanumangarh","Rajasthan/Jaipur","Rajasthan/Jaisalmer","Rajasthan/Jalore","Rajasthan/Jhalawar","Rajasthan/Jhunjhunu","Rajasthan/Jodhpur","Rajasthan/Karauli","Rajasthan/Kota","Rajasthan/Nagaur","Rajasthan/Other State","Rajasthan/Other state","Rajasthan/Pali","Rajasthan/Pratapgarh","Rajasthan/Rajsamand","Rajasthan/Sawai Madhopur","Rajasthan/Sikar","Rajasthan/Sirohi","Rajasthan/Tonk","Rajasthan/Udaipur"
"2021-01-16","   .00 %","   .00 %","","   .00 %","   .71 %","   .45 %","   .00 %","   .61 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .05 %","   .00 %","   .00 %","   .00 %","   .00 %","   .24 %","   .00 %","   .00 %","   .25 %","","","   .00 %","   .00 %","   .56 %","   .00 %","   .24 %","   .00 %","   .00 %","   .00 %"
"2021-01-17","   .00 %","   .00 %","","   .00 %","   .00 %","   .45 %","   .00 %","   .61 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .16 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .56 %","   .00 %","   .24 %","   .00 %","   .00 %","   .00 %"
"2021-01-18","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .61 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .16 %","   .00 %","   .15 %","   .00 %","","","   .00 %","   .00 %","   .56 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-01-19","   .00 %","   .00 %","","   .00 %","   .69 %","   .44 %","   .00 %","   .61 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .08 %","   .00 %","   .15 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-01-20","   .00 %","   .00 %","","   .00 %","   .69 %","   .44 %","   .00 %","   .61 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .14 %","   .00 %","   .00 %","   .00 %","","   .08 %","   .00 %","   .15 %","   .00 %","","","   .00 %","  1.18 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .20 %"
"2021-01-21","   .00 %","   .00 %","","   .00 %","   .69 %","   .44 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .14 %","   .00 %","   .00 %","   .00 %","","   .16 %","   .00 %","   .15 %","   .00 %","","","   .00 %","  1.18 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .20 %"
"2021-01-22","   .00 %","   .00 %","","   .00 %","   .69 %","   .44 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .16 %","   .00 %","   .15 %","   .00 %","","","   .00 %","  1.18 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .20 %"
"2021-01-23","   .00 %","   .00 %","","   .00 %","   .69 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .08 %","   .00 %","   .00 %","   .00 %","","","   .00 %","  1.18 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .40 %"
"2021-01-24","   .00 %","   .00 %","","   .00 %","   .00 %","   .44 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .09 %","   .00 %","","   .00 %","","   .08 %","   .00 %","   .00 %","   .00 %","","","   .00 %","  1.18 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .40 %"
"2021-01-25","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .09 %","   .00 %","","   .00 %","   .00 %","   .08 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .83 %","   .00 %","   .00 %","   .00 %","   .40 %"
"2021-01-26","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .05 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .40 %"
"2021-01-27","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","","   .00 %","   .00 %","   .05 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","  1.11 %","   .00 %","","   .00 %","   .00 %","","   .40 %"
"2021-01-28","   .10 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","  1.11 %","   .00 %","","   .00 %","","   .00 %","   .39 %"
"2021-01-29","   .10 %","   .00 %","","   .00 %","   .67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","  1.11 %","   .00 %","","   .24 %","   .00 %","   .00 %","   .39 %"
"2021-01-30","   .10 %","   .00 %","","   .00 %","   .67 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .08 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .24 %","   .00 %","","   .20 %"
"2021-01-31","   .10 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .08 %","   .00 %","   .00 %","   .00 %","","","   .00 %","  1.11 %","   .00 %","   .83 %","   .24 %","   .00 %","","   .20 %"
"2021-02-01","   .10 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .08 %","   .00 %","   .00 %","   .00 %","","","   .00 %","  1.11 %","   .00 %","","","","","   .20 %"
"2021-02-02","   .00 %","   .00 %","","   .00 %","   .67 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .08 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","","","","   .39 %"
"2021-02-03","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .05 %","   .00 %","","   .00 %","   .00 %","   .08 %","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .24 %","   .00 %","   .00 %","   .58 %"
"2021-02-04","   .00 %","   .00 %","","   .00 %","   .67 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .05 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .24 %","   .00 %","","   .58 %"
"2021-02-05","   .00 %","   .00 %","","   .00 %","   .67 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","","   .00 %","","   .00 %","","   .09 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .58 %"
"2021-02-06","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","","","   .00 %","","   .09 %","   .00 %","","   .00 %","","   .08 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .58 %"
"2021-02-07","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","","","   .00 %","   .00 %","   .09 %","   .00 %","","   .00 %","","   .08 %","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","","   .19 %"
"2021-02-08","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","","   .00 %","   .00 %","","   .00 %","","   .09 %","","","   .00 %","","   .08 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","","","","   .19 %"
"2021-02-09","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","","   .09 %","   .00 %","","   .00 %","   .00 %","   .08 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .19 %"
"2021-02-10","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .53 %","","","   .00 %","   .00 %","","   .00 %","","   .05 %","   .00 %","   .00 %","   .00 %","","   .16 %","   .00 %","   .00 %","   .00 %","","","","","   .00 %","","","   .00 %","   .00 %","   .38 %"
"2021-02-11","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .53 %","","","","   .00 %","","   .00 %","","   .05 %","","   .00 %","   .00 %","","   .16 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .56 %"
"2021-02-12","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .53 %","","","   .00 %","   .00 %","","   .00 %","","   .05 %","   .00 %","","   .00 %","   .51 %","   .16 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .56 %"
"2021-02-13","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .53 %","","","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","  1.01 %","   .16 %","","   .00 %","   .00 %","","","","   .00 %","   .00 %","   .83 %","   .00 %","   .00 %","","   .37 %"
"2021-02-14","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .53 %","","","","   .00 %","","   .00 %","","   .00 %","","","   .00 %","  1.01 %","   .16 %","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .37 %"
"2021-02-15","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .08 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","","","","   .19 %"
"2021-02-16","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %"
"2021-02-17","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","","","","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","","   .18 %"
"2021-02-18","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","","   .00 %","   .00 %","","   .00 %","","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","","","   .54 %","   .83 %","   .00 %","","","   .18 %"
"2021-02-19","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","  1.07 %","","","","   .00 %","   .18 %"
"2021-02-20","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .05 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","","   .00 %","","  1.07 %","","   .00 %","","   .00 %","   .18 %"
"2021-02-21","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","","   .05 %","","","   .00 %","","   .00 %","","   .00 %","   .00 %","","","","","  1.07 %","","","   .00 %","   .00 %","   .18 %"
"2021-02-22","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .05 %","","","   .00 %","  1.01 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","  1.07 %","","   .00 %","","","   .00 %"
"2021-02-23","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","","","   .00 %","","","","   .00 %","","   .00 %","","   .05 %","","","   .00 %","","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .53 %","   .83 %","","   .00 %","   .00 %","   .00 %"
"2021-02-24","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","   .00 %","   .00 %","","","","   .05 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","","","   .00 %","   .00 %","","","","","   .00 %"
"2021-02-25","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","  1.01 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %"
"2021-02-26","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .08 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-02-27","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","","   .00 %","","   .00 %","","   .05 %","   .00 %","   .00 %","   .00 %","","   .08 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %"
"2021-02-28","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .05 %","   .00 %","   .00 %","   .00 %","   .50 %","   .08 %","","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %"
"2021-03-01","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .05 %","   .00 %","   .00 %","   .00 %","   .00 %","   .08 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %"
"2021-03-02","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","","","","","","   .00 %","   .05 %","","","   .00 %","   .00 %","   .08 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2021-03-03","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .05 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %"
"2021-03-04","   .00 %","   .00 %","","   .69 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %"
"2021-03-05","   .00 %","   .00 %","","   .69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .08 %","","   .00 %","   .00 %","","","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %"
"2021-03-06","   .00 %","   .00 %","","   .69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .08 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %"
"2021-03-07","   .00 %","   .00 %","","   .69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .08 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %"
"2021-03-08","   .00 %","   .00 %","","   .69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .08 %","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %"
"2021-03-09","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .08 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %"
"2021-03-10","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %"
"2021-03-11","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","   .00 %","","","   .00 %"
"2021-03-12","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %"
"2021-03-13","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","","","   .00 %","","","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %"
"2021-03-14","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .08 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %"
"2021-03-15","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .08 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-03-16","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .67 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .08 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %"
"2021-03-17","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .67 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .08 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-03-18","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .51 %","","   .00 %","   .00 %","  1.31 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .08 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .18 %"
"2021-03-19","   .10 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .51 %","","   .00 %","   .00 %","  1.31 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .36 %"
"2021-03-20","   .10 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .51 %","","   .00 %","   .00 %","  1.31 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .36 %"
"2021-03-21","   .10 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .51 %","","   .00 %","   .00 %","   .65 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","  1.03 %","   .00 %","   .00 %","   .00 %","","   .36 %"
"2021-03-22","   .10 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.51 %","","   .00 %","","   .65 %","","   .00 %","   .00 %","   .05 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","  1.03 %","   .00 %","   .00 %","   .00 %","   .00 %","   .72 %"
"2021-03-23","   .10 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.00 %","","  1.11 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .09 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","  1.05 %","  1.51 %","   .00 %","   .00 %","   .00 %","   .00 %","   .54 %"
"2021-03-24","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.00 %","","  1.11 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","  1.05 %","  1.51 %","   .00 %","   .00 %","   .00 %","   .00 %","   .36 %"
"2021-03-25","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.00 %","","  1.11 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .14 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","  1.05 %","  1.51 %","   .00 %","   .00 %","   .00 %","   .00 %","   .36 %"
"2021-03-26","   .10 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.00 %","   .00 %","  1.11 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","  2.05 %","   .96 %","   .00 %","","   .00 %","   .00 %","   .36 %"
"2021-03-27","   .10 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .09 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","  2.05 %","   .96 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-03-28","   .10 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.11 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .05 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","  1.00 %","  1.41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-03-29","   .10 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","  1.00 %","  1.41 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-03-30","   .10 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","  1.00 %","  1.41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-03-31","   .10 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","  1.37 %","   .00 %","   .00 %","   .00 %","   .00 %","   .53 %"
